"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
472.0522,"C21H15O12N1","CHON","aromatic",0.71,0.57,0.5714,0.5714,21,15,12,1,0,0
472.0885,"C22H19O11N1","CHON","unsaturated/lignin",0.86,0.5,0.4839,0.2727,22,19,11,1,0,0
472.0887,"C22H19O11N1","CHON","unsaturated/lignin",0.86,0.5,0.4839,0.2727,22,19,11,1,0,0
472.125,"C23H23O10N1","CHON","unsaturated/lignin",1,0.43,0.4118,0,23,23,10,1,0,0
472.1402,"C27H23O7N1","CHON","aromatic",0.85,0.26,0.5556,-0.2222,27,23,7,1,0,0
472.159,"C17H32O12N1P1","CHONP","aliphatic",1.88,0.71,-0.5556,-0.2941,17,32,12,1,0,1
472.1827,"C21H31O11N1","CHON","unsaturated/lignin",1.48,0.52,0.0345,-0.2857,21,31,11,1,0,0
472.1977,"C25H31O8N1","CHON","unsaturated/lignin",1.24,0.32,0.3,-0.48,25,31,8,1,0,0
472.2107,"C22H36O8N1P1","CHONP","aliphatic",1.64,0.36,0,-0.7727,22,36,8,1,0,1
472.2189,"C22H35O10N1","CHON","aliphatic",1.59,0.45,0,-0.5455,22,35,10,1,0,0
472.2319,"C19H40O10N1P1","CHONP","aliphatic",2.11,0.53,-0.5,-0.8947,19,40,10,1,0,1
472.2553,"C23H39O9N1","CHON","aliphatic",1.7,0.39,-0.0286,-0.7826,23,39,9,1,0,0
472.9731,"C12H15O12N2S2P1","CHONSP","unsaturated/lignin",1.25,1,-4,1.5833,12,15,12,2,2,1
472.9998,"C20H10O14","CHO","condensed_arom",0.5,0.7,0.6923,0.9,20,10,14,0,0,0
473.021,"C17H14O16","CHO","unsaturated/lignin",0.82,0.94,0.3333,1.0588,17,14,16,0,0,0
473.0257,"C15H14O12N4S1","CHONS","unsaturated/lignin",0.93,0.8,0,1.6,15,14,12,4,1,0
473.0362,"C21H14O13","CHO","aromatic",0.67,0.62,0.5862,0.5714,21,14,13,0,0,0
473.0473,"C20H14O12N2","CHON","aromatic",0.7,0.6,0.5833,0.8,20,14,12,2,0,0
473.0574,"C18H18O15","CHO","unsaturated/lignin",1,0.83,0.2381,0.6667,18,18,15,0,0,0
473.0727,"C22H18O12","CHO","aromatic",0.82,0.55,0.5,0.2727,22,18,12,0,0,0
473.0938,"C19H22O14","CHO","unsaturated/lignin",1.16,0.74,0.1667,0.3158,19,22,14,0,0,0
473.0942,"C22H23O6N2S1P1","CHONSP","unsaturated/lignin",1.05,0.27,0.4,-0.1364,22,23,6,2,1,1
473.109,"C23H22O11","CHO","unsaturated/lignin",0.96,0.48,0.4286,0,23,22,11,0,0,0
473.122,"C20H27O11P1","CHOP","unsaturated/lignin",1.35,0.55,0.1111,-0.25,20,27,11,0,0,1
473.1301,"C20H26O13","CHO","unsaturated/lignin",1.3,0.65,0.1111,0,20,26,13,0,0,0
473.1304,"C23H27O5N2S1P1","CHONSP","unsaturated/lignin",1.17,0.22,0.3333,-0.3913,23,27,5,2,1,1
473.1453,"C24H26O10","CHO","unsaturated/lignin",1.08,0.42,0.3684,-0.25,24,26,10,0,0,0
473.1583,"C21H31O10P1","CHOP","unsaturated/lignin",1.48,0.48,0.0667,-0.5238,21,31,10,0,0,1
473.166,"C34H22O1N2","CHON","condensed_arom",0.65,0.03,0.7143,-0.4118,34,22,1,2,0,0
473.1664,"C21H30O12","CHO","unsaturated/lignin",1.43,0.57,0.0667,-0.2857,21,30,12,0,0,0
473.1757,"C32H26O4","CHO","aromatic",0.81,0.12,0.6,-0.5625,32,26,4,0,0,0
473.1761,"C32H26O4","CHO","aromatic",0.81,0.12,0.6,-0.5625,32,26,4,0,0,0
473.1817,"C25H30O9","CHO","unsaturated/lignin",1.2,0.36,0.3171,-0.48,25,30,9,0,0,0
473.1851,"C22H34O9S1","CHOS","aliphatic",1.55,0.41,0.0303,-0.6364,22,34,9,0,1,0
473.1948,"C22H35O9P1","CHOP","aliphatic",1.59,0.41,0.0303,-0.7727,22,35,9,0,0,1
473.2028,"C22H34O11","CHO","aliphatic",1.55,0.5,0.0303,-0.5455,22,34,11,0,0,0
473.2158,"C19H39O11P1","CHOP","aliphatic",2.05,0.58,-0.44,-0.8947,19,39,11,0,0,1
473.218,"C26H34O8","CHO","unsaturated/lignin",1.31,0.31,0.2727,-0.6923,26,34,8,0,0,0
473.2393,"C23H38O10","CHO","aliphatic",1.65,0.43,0,-0.7826,23,38,10,0,0,0
473.2547,"C27H38O7","CHO","unsaturated/lignin",1.41,0.26,0.234,-0.8889,27,38,7,0,0,0
473.2556,"C28H34O3N4","CHON","unsaturated/lignin",1.21,0.11,0.3778,-0.5714,28,34,3,4,0,0
473.256,"C28H34O3N4","CHON","unsaturated/lignin",1.21,0.11,0.3778,-0.5714,28,34,3,4,0,0
473.2683,"C25H47O2S2P1","CHOSP","aliphatic",1.88,0.08,-0.0476,-1.56,25,47,2,0,2,1
473.269,"C23H42O6N2S1","CHONS","aliphatic",1.83,0.26,-0.1176,-0.9565,23,42,6,2,1,0
473.2757,"C24H42O9","CHO","aliphatic",1.75,0.38,-0.0256,-1,24,42,9,0,0,0
473.2802,"C22H42O5N4S1","CHONS","aliphatic",1.91,0.23,-0.2414,-0.8182,22,42,5,4,1,0
473.2826,"C28H43O4P1","CHOP","aliphatic",1.54,0.14,0.2,-1.25,28,43,4,0,0,1
473.312,"C25H46O8","CHO","aliphatic",1.84,0.32,-0.0476,-1.2,25,46,8,0,0,0
474.0313,"C20H13O13N1","CHON","aromatic",0.65,0.65,0.6,0.8,20,13,13,1,0,0
474.0317,"C23H14O5N3S1P1","CHONSP","condensed_arom",0.61,0.22,0.7419,0.3043,23,14,5,3,1,1
474.0626,"C29H17O2N1S2","CHONS","condensed_arom",0.59,0.07,0.72,-0.2069,29,17,2,1,2,0
474.0679,"C21H17O12N1","CHON","aromatic",0.81,0.57,0.5,0.4762,21,17,12,1,0,0
474.0885,"C31H13O3N3","CHON","condensed_arom",0.42,0.1,0.8491,0.0645,31,13,3,3,0,0
474.0889,"C18H21O14N1","CHON","unsaturated/lignin",1.17,0.78,0.1,0.5556,18,21,14,1,0,0
474.0892,"C21H22O6N3S1P1","CHONSP","unsaturated/lignin",1.05,0.29,0.3846,0.0476,21,22,6,3,1,1
474.1044,"C22H21O11N1","CHON","unsaturated/lignin",0.95,0.5,0.4194,0.1818,22,21,11,1,0,0
474.1155,"C21H21O10N3","CHON","unsaturated/lignin",1,0.48,0.3846,0.381,21,21,10,3,0,0
474.1407,"C23H25O10N1","CHON","unsaturated/lignin",1.09,0.43,0.3529,-0.087,23,25,10,1,0,0
474.1413,"C24H29O5N1S2","CHONS","unsaturated/lignin",1.21,0.21,0.2973,-0.5,24,29,5,1,2,0
474.177,"C24H29O9N1","CHON","unsaturated/lignin",1.21,0.38,0.2973,-0.3333,24,29,9,1,0,0
474.2344,"C22H37O10N1","CHON","aliphatic",1.68,0.45,-0.0625,-0.6364,22,37,10,1,0,0
474.2475,"C19H42O10N1P1","CHONP","aliphatic",2.21,0.53,-0.5833,-1,19,42,10,1,0,1
474.2627,"C23H42O7N1P1","CHONP","aliphatic",1.83,0.3,-0.0857,-1.087,23,42,7,1,0,1
475.0153,"C20H12O14","CHO","aromatic",0.6,0.7,0.6154,0.8,20,12,14,0,0,0
475.0231,"C25H17O4S2P1","CHOSP","aromatic",0.68,0.16,0.65,-0.2,25,17,4,0,2,1
475.0285,"C17H17O14P1","CHOP","unsaturated/lignin",1,0.82,0.2222,0.6471,17,17,14,0,0,1
475.0305,"C24H12O11","CHO","condensed_arom",0.5,0.46,0.7297,0.4167,24,12,11,0,0,0
475.0365,"C17H16O16","CHO","unsaturated/lignin",0.94,0.94,0.2222,0.9412,17,16,16,0,0,0
475.0511,"C34H8O2N2","CHON","condensed_arom",0.24,0.06,0.9355,0.0588,34,8,2,2,0,0
475.0517,"C21H16O13","CHO","aromatic",0.76,0.62,0.5172,0.4762,21,16,13,0,0,0
475.0648,"C18H21O13P1","CHOP","unsaturated/lignin",1.17,0.72,0.1429,0.2778,18,21,13,0,0,1
475.0729,"C18H20O15","CHO","unsaturated/lignin",1.11,0.83,0.1429,0.5556,18,20,15,0,0,0
475.0824,"C29H16O7","CHO","condensed_arom",0.55,0.24,0.7255,-0.069,29,16,7,0,0,0
475.0879,"C35H12O1N2","CHON","condensed_arom",0.34,0.03,0.8769,-0.1143,35,12,1,2,0,0
475.0882,"C22H20O12","CHO","unsaturated/lignin",0.91,0.55,0.4375,0.1818,22,20,12,0,0,0
475.1013,"C19H25O12P1","CHOP","unsaturated/lignin",1.32,0.63,0.0833,-0.0526,19,25,12,0,0,1
475.1094,"C19H24O14","CHO","unsaturated/lignin",1.26,0.74,0.0833,0.2105,19,24,14,0,0,0
475.1246,"C23H24O11","CHO","unsaturated/lignin",1.04,0.48,0.3714,-0.087,23,24,11,0,0,0
475.1458,"C20H28O13","CHO","unsaturated/lignin",1.4,0.65,0.037,-0.1,20,28,13,0,0,0
475.155,"C31H24O5","CHO","aromatic",0.77,0.16,0.614,-0.4516,31,24,5,0,0,0
475.161,"C24H28O10","CHO","unsaturated/lignin",1.17,0.42,0.3158,-0.3333,24,28,10,0,0,0
475.1741,"C21H33O10P1","CHOP","aliphatic",1.57,0.48,0,-0.619,21,33,10,0,0,1
475.1821,"C21H32O12","CHO","aliphatic",1.52,0.57,0,-0.381,21,32,12,0,0,0
475.1913,"C32H28O4","CHO","aromatic",0.88,0.12,0.5667,-0.625,32,28,4,0,0,0
475.1917,"C32H28O4","CHO","aromatic",0.88,0.12,0.5667,-0.625,32,28,4,0,0,0
475.1969,"C17H36O11N2S1","CHONS","aliphatic",2.12,0.65,-0.8824,-0.3529,17,36,11,2,1,0
475.1973,"C25H32O9","CHO","unsaturated/lignin",1.28,0.36,0.2683,-0.56,25,32,9,0,0,0
475.2012,"C25H37O1N2S2P1","CHONSP","unsaturated/lignin",1.48,0.04,0.1795,-1,25,37,1,2,2,1
475.21,"C33H32O1S1","CHOS","aromatic",0.97,0.03,0.5238,-0.8485,33,32,1,0,1,0
475.2104,"C22H37O9P1","CHOP","aliphatic",1.68,0.41,-0.0303,-0.8636,22,37,9,0,0,1
475.2184,"C22H36O11","CHO","aliphatic",1.64,0.5,-0.0303,-0.6364,22,36,11,0,0,0
475.2278,"C33H32O3","CHO","aromatic",0.97,0.09,0.5238,-0.7879,33,32,3,0,0,0
475.2328,"C20H37O7N4P1","CHONP","aliphatic",1.85,0.35,-0.3043,-0.55,20,37,7,4,0,1
475.2331,"C18H40O10N2S1","CHONS","aliphatic",2.22,0.56,-0.8,-0.6667,18,40,10,2,1,0
475.2336,"C26H36O8","CHO","unsaturated/lignin",1.38,0.31,0.2273,-0.7692,26,36,8,0,0,0
475.2467,"C23H41O8P1","CHOP","aliphatic",1.78,0.35,-0.0556,-1.087,23,41,8,0,0,1
475.2548,"C23H40O10","CHO","aliphatic",1.74,0.43,-0.0556,-0.8696,23,40,10,0,0,0
475.2618,"C27H41O5P1","CHOP","aliphatic",1.52,0.19,0.1915,-1.1481,27,41,5,0,0,1
475.2693,"C21H41O6N4P1","CHONP","aliphatic",1.95,0.29,-0.3077,-0.8095,21,41,6,4,0,1
475.27,"C27H40O7","CHO","unsaturated/lignin",1.48,0.26,0.1915,-0.963,27,40,7,0,0,0
475.2886,"C28H44O4S1","CHOS","aliphatic",1.57,0.14,0.16,-1.2143,28,44,4,0,1,0
475.289,"C28H44O4S1","CHOS","aliphatic",1.57,0.14,0.16,-1.2143,28,44,4,0,1,0
475.2944,"C23H45O6N2P1","CHONP","aliphatic",1.96,0.26,-0.1765,-1.1739,23,45,6,2,0,1
475.2985,"C28H45O4P1","CHOP","aliphatic",1.61,0.14,0.16,-1.3214,28,45,4,0,0,1
475.364,"C26H52O7","CHO","aliphatic",2,0.27,-0.1111,-1.4615,26,52,7,0,0,0
476.0233,"C27H11O6N1S1","CHONS","condensed_arom",0.41,0.22,0.8182,0.2222,27,11,6,1,1,0
476.0466,"C33H7O2N3","CHON","condensed_arom",0.21,0.06,0.9655,0.1818,33,7,2,3,0,0
476.047,"C20H15O13N1","CHON","aromatic",0.75,0.65,0.52,0.7,20,15,13,1,0,0
476.0473,"C20H15O13N1","CHON","aromatic",0.75,0.65,0.52,0.7,20,15,13,1,0,0
476.0595,"C30H12O2N3P1","CHONP","condensed_arom",0.4,0.07,0.88,0.0333,30,12,2,3,0,1
476.0834,"C21H19O12N1","CHON","unsaturated/lignin",0.9,0.57,0.4286,0.381,21,19,12,1,0,0
476.0838,"C21H19O12N1","CHON","unsaturated/lignin",0.9,0.57,0.4286,0.381,21,19,12,1,0,0
476.0945,"C20H19O11N3","CHON","unsaturated/lignin",0.95,0.55,0.3913,0.6,20,19,11,3,0,0
476.0949,"C20H19O11N3","CHON","unsaturated/lignin",0.95,0.55,0.3913,0.6,20,19,11,3,0,0
476.1198,"C22H23O11N1","CHON","unsaturated/lignin",1.05,0.5,0.3548,0.0909,22,23,11,1,0,0
476.1201,"C25H24O3N3S1P1","CHONSP","aromatic",0.96,0.12,0.5135,-0.28,25,24,3,3,1,1
476.1411,"C19H27O13N1","CHON","unsaturated/lignin",1.42,0.68,-0.0435,0.1053,19,27,13,1,0,0
476.1564,"C23H27O10N1","CHON","unsaturated/lignin",1.17,0.43,0.2941,-0.1739,23,27,10,1,0,0
476.157,"C24H31O5N1S2","CHONS","unsaturated/lignin",1.29,0.21,0.2432,-0.5833,24,31,5,1,2,0
476.1771,"C20H31O12N1","CHON","aliphatic",1.55,0.6,-0.0769,-0.2,20,31,12,1,0,0
476.1928,"C24H31O9N1","CHON","unsaturated/lignin",1.29,0.38,0.2432,-0.4167,24,31,9,1,0,0
476.193,"C27H32O1N3S1P1","CHONSP","unsaturated/lignin",1.19,0.04,0.3953,-0.7037,27,32,1,3,1,1
476.2057,"C21H36O9N1P1","CHONP","aliphatic",1.71,0.43,-0.1034,-0.7143,21,36,9,1,0,1
476.2865,"C23H43O9N1","CHON","aliphatic",1.87,0.39,-0.1429,-0.9565,23,43,9,1,0,0
476.9946,"C19H10O15","CHO","aromatic",0.53,0.79,0.6522,1.0526,19,10,15,0,0,0
476.9949,"C19H10O15","CHO","aromatic",0.53,0.79,0.6522,1.0526,19,10,15,0,0,0
477.0102,"C26H11O4N2S1P1","CHONSP","condensed_arom",0.42,0.15,0.85,0.1923,26,11,4,2,1,1
477.0145,"C31H11O2S1P1","CHOSP","condensed_arom",0.35,0.06,0.8571,-0.1613,31,11,2,0,1,1
477.0167,"C17H18O12S2","CHOS","unsaturated/lignin",1.06,0.71,0.1111,0.5882,17,18,12,0,2,0
477.0312,"C20H14O14","CHO","aromatic",0.7,0.7,0.5385,0.7,20,14,14,0,0,0
477.0464,"C24H14O11","CHO","condensed_arom",0.58,0.46,0.6757,0.3333,24,14,11,0,0,0
477.0523,"C17H18O16","CHO","unsaturated/lignin",1.06,0.94,0.1111,0.8235,17,18,16,0,0,0
477.0671,"C34H10O2N2","CHON","condensed_arom",0.29,0.06,0.9032,0,34,10,2,2,0,0
477.0675,"C21H18O13","CHO","unsaturated/lignin",0.86,0.62,0.4483,0.381,21,18,13,0,0,0
477.081,"C19H27O8S2P1","CHOSP","unsaturated/lignin",1.42,0.42,0,-0.3684,19,27,8,0,2,1
477.0884,"C18H22O15","CHO","unsaturated/lignin",1.22,0.83,0.0476,0.4444,18,22,15,0,0,0
477.0887,"C18H22O15","CHO","unsaturated/lignin",1.22,0.83,0.0476,0.4444,18,22,15,0,0,0
477.1038,"C22H22O12","CHO","unsaturated/lignin",1,0.55,0.375,0.0909,22,22,12,0,0,0
477.1169,"C19H27O12P1","CHOP","unsaturated/lignin",1.42,0.63,0,-0.1579,19,27,12,0,0,1
477.1254,"C22H27O6N2S1P1","CHONSP","unsaturated/lignin",1.23,0.27,0.2667,-0.3182,22,27,6,2,1,1
477.126,"C30H23O4P1","CHOP","aromatic",0.77,0.13,0.6296,-0.5,30,23,4,0,0,1
477.1322,"C23H27O9P1","CHOP","unsaturated/lignin",1.17,0.39,0.3143,-0.3913,23,27,9,0,0,1
477.1343,"C30H22O6","CHO","aromatic",0.73,0.2,0.6296,-0.3333,30,22,6,0,0,0
477.1401,"C23H26O11","CHO","unsaturated/lignin",1.13,0.48,0.3143,-0.1739,23,26,11,0,0,0
477.1532,"C20H31O11P1","CHOP","aliphatic",1.55,0.55,-0.037,-0.45,20,31,11,0,0,1
477.17,"C23H30O7N2S1","CHONS","unsaturated/lignin",1.3,0.3,0.2121,-0.3478,23,30,7,2,1,0
477.1708,"C31H26O5","CHO","aromatic",0.84,0.16,0.5789,-0.5161,31,26,5,0,0,0
477.1766,"C24H30O10","CHO","unsaturated/lignin",1.25,0.42,0.2632,-0.4167,24,30,10,0,0,0
477.1799,"C21H34O10S1","CHOS","aliphatic",1.62,0.48,-0.0667,-0.5714,21,34,10,0,1,0
477.1897,"C21H35O10P1","CHOP","aliphatic",1.67,0.48,-0.0667,-0.7143,21,35,10,0,0,1
477.1977,"C21H34O12","CHO","aliphatic",1.62,0.57,-0.0667,-0.4762,21,34,12,0,0,0
477.198,"C21H34O12","CHO","aliphatic",1.62,0.57,-0.0667,-0.4762,21,34,12,0,0,0
477.2073,"C32H30O4","CHO","aromatic",0.94,0.12,0.5333,-0.6875,32,30,4,0,0,0
477.213,"C25H34O9","CHO","unsaturated/lignin",1.36,0.36,0.2195,-0.64,25,34,9,0,0,0
477.2342,"C22H38O11","CHO","aliphatic",1.73,0.5,-0.0909,-0.7273,22,38,11,0,0,0
477.2494,"C26H38O8","CHO","unsaturated/lignin",1.46,0.31,0.1818,-0.8462,26,38,8,0,0,0
477.2704,"C23H42O10","CHO","aliphatic",1.83,0.43,-0.1111,-0.9565,23,42,10,0,0,0
477.2859,"C27H42O7","CHO","aliphatic",1.56,0.26,0.1489,-1.037,27,42,7,0,0,0
477.2988,"C24H47O7P1","CHOP","aliphatic",1.96,0.29,-0.1282,-1.375,24,47,7,0,0,1
477.3618,"C26H54O5S1","CHOS","aliphatic",2.08,0.19,-0.1556,-1.6154,26,54,5,0,1,0
478.0261,"C19H13O14N1","CHON","aromatic",0.68,0.74,0.5455,0.9474,19,13,14,1,0,0
478.0264,"C19H13O14N1","CHON","aromatic",0.68,0.74,0.5455,0.9474,19,13,14,1,0,0
478.0627,"C20H17O13N1","CHON","unsaturated/lignin",0.85,0.65,0.44,0.6,20,17,13,1,0,0
478.0712,"C23H17O7N3S1","CHONS","aromatic",0.74,0.3,0.6129,0.3478,23,17,7,3,1,0
478.0992,"C21H21O12N1","CHON","unsaturated/lignin",1,0.57,0.3571,0.2857,21,21,12,1,0,0
478.1718,"C23H29O10N1","CHON","unsaturated/lignin",1.26,0.43,0.2353,-0.2609,23,29,10,1,0,0
478.1839,"C23H33O4N3S2","CHONS","unsaturated/lignin",1.43,0.17,0.125,-0.5217,23,33,4,3,2,0
478.1845,"C31H29O2N1S1","CHONS","aromatic",0.94,0.06,0.5357,-0.6452,31,29,2,1,1,0
478.1848,"C20H34O10N1P1","CHONP","aliphatic",1.7,0.5,-0.1538,-0.55,20,34,10,1,0,1
478.1924,"C33H25O1N3","CHON","condensed_arom",0.76,0.03,0.661,-0.4242,33,25,1,3,0,0
478.2211,"C21H38O9N1P1","CHONP","aliphatic",1.81,0.43,-0.1724,-0.8095,21,38,9,1,0,1
478.2293,"C21H37O11N1","CHON","aliphatic",1.76,0.52,-0.1724,-0.5714,21,37,11,1,0,0
478.2658,"C22H41O10N1","CHON","aliphatic",1.86,0.45,-0.1875,-0.8182,22,41,10,1,0,0
478.266,"C22H41O10N1","CHON","aliphatic",1.86,0.45,-0.1875,-0.8182,22,41,10,1,0,0
479.0103,"C19H12O15","CHO","aromatic",0.63,0.79,0.5652,0.9474,19,12,15,0,0,0
479.0256,"C23H12O12","CHO","condensed_arom",0.52,0.52,0.7059,0.5217,23,12,12,0,0,0
479.0466,"C20H16O14","CHO","unsaturated/lignin",0.8,0.7,0.4615,0.6,20,16,14,0,0,0
479.0596,"C17H21O14P1","CHOP","unsaturated/lignin",1.24,0.82,0,0.4118,17,21,14,0,0,1
479.0618,"C24H16O11","CHO","aromatic",0.67,0.46,0.6216,0.25,24,16,11,0,0,0
479.0727,"C15H20O12N4S1","CHONS","unsaturated/lignin",1.33,0.8,-0.75,1.2,15,20,12,4,1,0
479.0731,"C23H16O10N2","CHON","aromatic",0.7,0.43,0.625,0.4348,23,16,10,2,0,0
479.0822,"C13H24O15N2S1","CHONS","aliphatic",1.85,1.15,-3,1.0769,13,24,15,2,1,0
479.083,"C21H20O13","CHO","unsaturated/lignin",0.95,0.62,0.3793,0.2857,21,20,13,0,0,0
479.0968,"C19H29O8S2P1","CHOSP","aliphatic",1.53,0.42,-0.0833,-0.4737,19,29,8,0,2,1
479.1114,"C22H25O10P1","CHOP","unsaturated/lignin",1.14,0.45,0.3125,-0.2273,22,25,10,0,0,1
479.1192,"C35H16O1N2","CHON","condensed_arom",0.46,0.03,0.8154,-0.2286,35,16,1,2,0,0
479.1195,"C22H24O12","CHO","unsaturated/lignin",1.09,0.55,0.3125,0,22,24,12,0,0,0
479.1232,"C22H29O4N2S2P1","CHONSP","unsaturated/lignin",1.32,0.18,0.2,-0.5,22,29,4,2,2,1
479.1479,"C13H28O15N4","CHON","aliphatic",2.15,1.15,-6.3333,1.0769,13,28,15,4,0,0
479.156,"C23H28O11","CHO","unsaturated/lignin",1.22,0.48,0.2571,-0.2609,23,28,11,0,0,0
479.1598,"C23H33O3N2S2P1","CHONSP","unsaturated/lignin",1.43,0.13,0.1515,-0.7391,23,33,3,2,2,1
479.1865,"C31H28O5","CHO","aromatic",0.9,0.16,0.5439,-0.5806,31,28,5,0,0,0
479.1923,"C24H32O10","CHO","unsaturated/lignin",1.33,0.42,0.2105,-0.5,24,32,10,0,0,0
479.2207,"C15H36O13N4","CHON","aliphatic",2.4,0.87,-2.3333,0.1333,15,36,13,4,0,0
479.2248,"C20H36O11N2","CHON","aliphatic",1.8,0.55,-0.28,-0.4,20,36,11,2,0,0
479.2286,"C25H36O9","CHO","unsaturated/lignin",1.44,0.36,0.1707,-0.72,25,36,9,0,0,0
479.2417,"C22H41O9P1","CHOP","aliphatic",1.86,0.41,-0.1515,-1.0455,22,41,9,0,0,1
479.2568,"C26H41O6P1","CHOP","aliphatic",1.58,0.23,0.1364,-1.1154,26,41,6,0,0,1
479.2586,"C25H40O5N2S1","CHONS","aliphatic",1.6,0.2,0.0769,-0.88,25,40,5,2,1,0
479.2594,"C33H36O3","CHO","unsaturated/lignin",1.09,0.09,0.4603,-0.9091,33,36,3,0,0,0
479.265,"C26H40O8","CHO","aliphatic",1.54,0.31,0.1364,-0.9231,26,40,8,0,0,0
479.2781,"C23H45O8P1","CHOP","aliphatic",1.96,0.35,-0.1667,-1.2609,23,45,8,0,0,1
479.3146,"C24H49O7P1","CHOP","aliphatic",2.04,0.29,-0.1795,-1.4583,24,49,7,0,0,1
480.0421,"C19H15O14N1","CHON","unsaturated/lignin",0.79,0.74,0.4545,0.8421,19,15,14,1,0,0
480.0785,"C20H19O13N1","CHON","unsaturated/lignin",0.95,0.65,0.36,0.5,20,19,13,1,0,0
480.0787,"C23H20O5N3S1P1","CHONSP","aromatic",0.87,0.22,0.5484,0.0435,23,20,5,3,1,1
480.1275,"C29H23O4N1S1","CHONS","aromatic",0.79,0.14,0.6,-0.3448,29,23,4,1,1,0
480.1507,"C14H31O13N3S1","CHONS","aliphatic",2.21,0.93,-2.7143,0.4286,14,31,13,3,1,0
480.1598,"C25H27O5N3S1","CHONS","unsaturated/lignin",1.08,0.2,0.4054,-0.24,25,27,5,3,1,0
480.1642,"C19H32O11N1P1","CHONP","aliphatic",1.68,0.58,-0.2174,-0.3684,19,32,11,1,0,1
480.1719,"C32H23O2N3","CHON","condensed_arom",0.72,0.06,0.6786,-0.3125,32,23,2,3,0,0
480.1723,"C19H31O13N1","CHON","aliphatic",1.63,0.68,-0.2174,-0.1053,19,31,13,1,0,0
480.1875,"C23H31O10N1","CHON","unsaturated/lignin",1.35,0.43,0.1765,-0.3478,23,31,10,1,0,0
480.1879,"C26H32O2N3S1P1","CHONSP","unsaturated/lignin",1.23,0.08,0.35,-0.6538,26,32,2,3,1,1
480.2006,"C20H36O10N1P1","CHONP","aliphatic",1.8,0.5,-0.2308,-0.65,20,36,10,1,0,1
480.2084,"C33H27O1N3","CHON","aromatic",0.82,0.03,0.6271,-0.4848,33,27,1,3,0,0
480.2087,"C20H35O12N1","CHON","aliphatic",1.75,0.6,-0.2308,-0.4,20,35,12,1,0,0
480.2604,"C25H39O8N1","CHON","aliphatic",1.56,0.32,0.1,-0.8,25,39,8,1,0,0
481.0048,"C22H10O13","CHO","condensed_arom",0.45,0.59,0.7419,0.7273,22,10,13,0,0,0
481.0259,"C19H14O15","CHO","unsaturated/lignin",0.74,0.79,0.4783,0.8421,19,14,15,0,0,0
481.0412,"C23H14O12","CHO","aromatic",0.61,0.52,0.6471,0.4348,23,14,12,0,0,0
481.0623,"C20H18O14","CHO","unsaturated/lignin",0.9,0.7,0.3846,0.5,20,18,14,0,0,0
481.0776,"C24H18O11","CHO","aromatic",0.75,0.46,0.5676,0.1667,24,18,11,0,0,0
481.078,"C24H18O11","CHO","aromatic",0.75,0.46,0.5676,0.1667,24,18,11,0,0,0
481.0885,"C15H22O12N4S1","CHONS","unsaturated/lignin",1.47,0.8,-1,1.0667,15,22,12,4,1,0
481.0888,"C23H18O10N2","CHON","aromatic",0.78,0.43,0.5625,0.3478,23,18,10,2,0,0
481.0904,"C32H18O3S1","CHOS","condensed_arom",0.56,0.09,0.7288,-0.3125,32,18,3,0,1,0
481.0912,"C22H27O6S2P1","CHOSP","unsaturated/lignin",1.23,0.27,0.25,-0.5,22,27,6,0,2,1
481.0988,"C21H22O13","CHO","unsaturated/lignin",1.05,0.62,0.3103,0.1905,21,22,13,0,0,0
481.114,"C25H22O10","CHO","aromatic",0.88,0.4,0.5,-0.08,25,22,10,0,0,0
481.1144,"C28H23O2N2S1P1","CHONSP","aromatic",0.82,0.07,0.6087,-0.3929,28,23,2,2,1,1
481.1206,"C19H30O10S2","CHOS","aliphatic",1.58,0.53,-0.1667,-0.3158,19,30,10,0,2,0
481.1353,"C22H26O12","CHO","unsaturated/lignin",1.18,0.55,0.25,-0.0909,22,26,12,0,0,0
481.1356,"C25H27O4N2S1P1","CHONSP","unsaturated/lignin",1.08,0.16,0.4211,-0.44,25,27,4,2,1,1
481.1447,"C33H22O4","CHO","condensed_arom",0.67,0.12,0.6774,-0.4242,33,22,4,0,0,0
481.1449,"C15H35O9N2S2P1","CHONSP","aliphatic",2.33,0.6,-1.7273,-0.4667,15,35,9,2,2,1
481.1489,"C20H35O7S2P1","CHOSP","aliphatic",1.75,0.35,-0.1852,-0.85,20,35,7,0,2,1
481.1495,"C20H27O8N4P1","CHONP","unsaturated/lignin",1.35,0.4,0.0909,0.05,20,27,8,4,0,1
481.1658,"C30H26O6","CHO","aromatic",0.87,0.2,0.5556,-0.4667,30,26,6,0,0,0
481.1715,"C23H30O11","CHO","unsaturated/lignin",1.3,0.48,0.2,-0.3478,23,30,11,0,0,0
481.1772,"C16H34O16","CHO","aliphatic",2.12,1,-1,-0.125,16,34,16,0,0,0
481.1846,"C20H35O11P1","CHOP","aliphatic",1.75,0.55,-0.1852,-0.65,20,35,11,0,0,1
481.1999,"C24H35O8P1","CHOP","unsaturated/lignin",1.46,0.33,0.1579,-0.7917,24,35,8,0,0,1
481.2015,"C23H34O7N2S1","CHONS","unsaturated/lignin",1.48,0.3,0.0909,-0.5217,23,34,7,2,1,0
481.2021,"C31H30O5","CHO","aromatic",0.97,0.16,0.5088,-0.6452,31,30,5,0,0,0
